row_id,row,quality_of_class,difficulty_of_class,class_code,college,prof_firstname,prof_lastname,comment,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective,above_threshold,thumbs_up,thumbs_down
1079,7,2,2,SOCI101,UNIVERSITY OF NORTH CAROLINA,ALEXANDREA,RAVENELLE,"She was ok. Her lectures could be hard to sit through. She tries to be funny/snarky, and it often doesn't really work out. Pretty easy class, though. I wouldn't say I recommend her, but I also didn't absolutely hate her.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495,5,1,5,PSYC504,UNIVERSITY OF NORTH CAROLINA,KAREN,GIL,She was probably the meanist teacher I've ever had. I had some one on one time with her and she was grunting loudly about how unhappy she was to help me. She made snarky comments to me. She was a tougher grader.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1016,10,1,4,SOCI429,UNIVERSITY OF NORTH CAROLINA,LISA,PEARCE,"She was unprepared, failed to tie material together, makes students work harder than we learn or get back from the class, arbitrary and unnecessarily tough grader. Worst class I have taken. Frustrating and felt like a waste of time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
555,15,5,3,245,UNIVERSITY OF NORTH CAROLINA,DESIREE,GRIFFIN,"She's a great teacher, but she does pronounce stimuli as ""stim-you-lee"". Since the word stimuli is brought up a decent bit in the class, if that procuration bothers you, then I would not recommend taking this course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1083,11,1,3,SOCI427,UNIVERSITY OF NORTH CAROLINA,ALEXANDREA,RAVENELLE,"She's a smart lady, but very condescending and not considerate towards students. She gives no rubric or clear instructions on anything and grades very hard. I would avoid this class unless you need it for your major. Super lecture heavy as well, and very boring.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
787,1,2,1,PSYC180,UNIVERSITY OF NORTH CAROLINA,ROSA,LI,"She's nice but I didn't enjoy this class much. The content was disinteresting to me, she calls on people at random, and the excessive amount of GRQs was unnecessary. Grading was pretty fair and lots of extra credit. I've taken 8 PSYC classes, I think it may be harder for people who haven't had psyc experience, especially for a 100-level course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1043,5,4,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"She's pretty funny. I didn't like her TAs all that much but that's not really her fault. Overall a pretty average professor, but that's good because there wasn't really much to complain about. The textbook is awful because there's not a lot of useful information in like 2 long pages of reading, it's like trying to find needles in a hay stack.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
234,4,3.5,5,PSYC220H,UNIVERSITY OF NORTH CAROLINA,CHARLOTTE,BOETTIGER,"She's really nice and funny, but the class was difficult. I have a passion for neuroscience, but I could only pull a B in this class because it was so hard. There's a lot of content so beware of that. Even though it's listed as a psych class, it has the amount of work and rigor as a science class (and it doesn't count for the neuroscience minor!).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1169,3,5,2,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"She's such a queen. She really cares about us and was so accommodating with the pandemic. I took AP Stats in high school, but I thought this class was super easy as long as you take the video notes and participate in class. Recitation is kind of pointless, but since its a 4-hour class she doesn't have a choice. Take this class she's the best!!!!!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
694,19,2,4,POLI56,UNIVERSITY OF NORTH CAROLINA,EVELYNE,HUBER,"So incredibly boring, does little to engage the class, I fall asleep almost every time",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
922,10,5,2,SOCI412,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,So understanding and kind. Loves facilitating discussion. Assigns papers and daily reading notes but they're ezpz. Pulled thru for pandemic and made the final 10 T/F questions that we went over in class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
460,18,3,3,SOC122,UNIVERSITY OF NORTH CAROLINA,KATHLEEN,FITZGERALD,"SOCI122 is definitely a harder 100 level SOCI class, but the content is important and I think presented well. I do not think Professor Fitzgerald would get the same type of ratings she does if she was a male professor, to quote another review here. If you are interested in the content and want to learn more, do not be afraid to try the class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,6,4,3,POLI130,UNIVERSITY OF NORTH CAROLINA,ASHLEY,ANDERSON,"Solid class. Never did readings but studied hard for exams. Probably shouldve gotten an A, but got lazy on second paper. Exams are graded kinda weird but overall the grading was fair. Class made me consider poli sci as a major",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
733,15,4,4,POLI260,UNIVERSITY OF NORTH CAROLINA,ROBERT,JENKINS,"Solid lecturer, but very slow grader. Would take another of his classes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
477,10,2,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,MONICA,GAUDIER-DIAZ,"spare your sanity and never take a summer class with her. prof was very disorganized, hard to get ahold of, and less than helpful. the work is not hard but the lecture videos don't cover pretty much anything on the exams. prof has been impossible to get in contact with when there is confusion--and there's a lot of it. would not recommend.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260,3,2,3,SOCI252,UNIVERSITY OF NORTH CAROLINA,YONG,CAI,Stat was really hard and confusing. Nothing was that hard just confusing and weird. Prof Cai has a thick accent so if that is distracting for you I wouldn't recommend because lectures are so helpful in understanding the content. Midterm and final were hard.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0
1006,4,3.5,2,PSYC190,UNIVERSITY OF NORTH CAROLINA,KEITH,PAYNE,"stereotyping. tests are fairly easy, can drop the lowest one. short paper, everyone got an A who did it. lectures are sort of boring, but the material can be interesting. better one-on-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
529,1,5,2,NSCI225H,UNIVERSITY OF NORTH CAROLINA,PETER,GORDON,"Straightforward class. You can either pay attention in class and briefly skim the textbook for what he didn't cover or zone out in class and read. Either way, the exams are non-cumulative and 70/30 multiple choice/short answer. MC isn't confusing and short answer has lenient grading. Dr. Gordon uses really dry humor in class but it's amusing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533,5,2,2,PSYC330,UNIVERSITY OF NORTH CAROLINA,PETER,GORDON,Such a boring class and no clear structure for teaching (bunch of rambling). Idk if I'm just dumb but I did not really comprehend the readings or many of the concepts. I did not really go to class or sufficiently read the readings and did fine. Annoying projects but just do the assignments and you can get a good grade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
295,18,5,2,SOCI101,UNIVERSITY OF NORTH CAROLINA,NEAL,CAREN,"SUCH a great professor. Super easy class if you just do the PRACTICE EXAMS MULTIPLE TIMES. Some of the exam answers are on Quizlet if you know where to look; hint use practice exam problems to search. Great and engaging professor. DON'T READ TEXTBOOK. Complete waste of time, j skim for answers and study vocabulary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
131,11,4,2,POLI150,UNIVERSITY OF NORTH CAROLINA,NAVIN,BAPAT,"such an easy class, lectures not mandatory and all slides were uploaded online just to copy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
339,11,4,2,POLI76,UNIVERSITY OF NORTH CAROLINA,CHRISTOPHER,CLARK,"Super awesome guy and extremely knowledgeable, but he was slow to grade and we never got lectures on time, which was stressful for the COVID semester. Still a king tho and I would definitely recommend if the class is in person",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,11,5,3,SOCI057H,UNIVERSITY OF NORTH CAROLINA,HOWARD,ALDRICH,super nice guy who really cares about his students,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1312,13,2.5,2,POLI236,UNIVERSITY OF NORTH CAROLINA,MILADA,VACHUDOVA,"Super nice lady, but she is so disorganized and unclear. There are pop quizzes on the most random things, she gives HUGE amounts of reading plus emails you tons of additional articles, and the tests are unclear. I got a C- on the midterm but still managed to get a B+ in the class, so can't complain. TA's do most of the grading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
898,6,5,3,PLCY565,UNIVERSITY OF NORTH CAROLINA,BENJAMIN,MEIER,"TAKE A CLASS WITH MEIER!!! He does assign a lot of reading, but quizzes are short and readings can be skimmed for main points. His lectures are so entertaining and he really cares about his students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500,10,3,4,PSYC504,UNIVERSITY OF NORTH CAROLINA,KAREN,GIL,"Take another higher level psyc class if you can. Exams are super short, making it hard to get an A. Final exam was hard making you memorize 18 unnecessary articles, when in reality you only need to know like 5. Very boring at the least and not worth it. There was one lecture that was interesting & it happened to be a guest lecturer, not her lecture",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333,5,5,3,POLI76,UNIVERSITY OF NORTH CAROLINA,CHRISTOPHER,CLARK,TAKE THIS CLASS!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
319,2,5,3,PSYC220,UNIVERSITY OF NORTH CAROLINA,DANIEL,CHRISTOFFEL,"Tbh Dr. C isn't bad. Sure, the first paper was a little rough, but just the rubric for the others, and you're fine. Exams were not too awful if you study. Take- home quizzes/scientist spotlights were grade buffers. Also, you can always email him to talk about grade issues. And he always let class out early. Overall, not a TERRIBLE class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
843,4,1,3,POLI434,UNIVERSITY OF NORTH CAROLINA,CECILIA,MARTINEZ-GALLARDO,"Tedious lectures. Irresponsive professor. We didn't know any of our grades until right after the final. Pretty disorganized as well. Easy material, but the grading style was a little odd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
396,3,2.5,4,PSYC210,UNIVERSITY OF NORTH CAROLINA,PATRICK,CURRAN,"terrible class, lectures unclear and all he makes sure hes clear about is voicing his liberal opinions",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0
172,20,2,1,POLI288,UNIVERSITY OF NORTH CAROLINA,ANNA,BASSI,"Tests were extremely easy, curve is very generous. This class is an easy A. Prof. Bassi a lovely person but a poor instructor; she shows up 5-10 minutes late almost every day, she makes you sign up for a timeslot to go to her office hours, and she was absent pretty frequently (and sent the TA to teach the class). Easy class, poor instruction.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
844,5,5,2,POLI434,UNIVERSITY OF NORTH CAROLINA,CECILIA,MARTINEZ-GALLARDO,"The absolute cutest. I love this woman. She's so caring, kind, and involved. Really stresses mental health and learning to learn, very flexible. Totally recommend her Poli 238 (latin america) or Poli 434 (mexico)!",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0
22,6,4,1,PSYC245,UNIVERSITY OF NORTH CAROLINA,JONATHAN,ABRAMOWITZ,"The best prof I've had so far. His class is 75% exams and 25% final essay, I was hesitant about that but the tests are extremely easy if you go to class and listen. He doesn't post full lectures so attendance is a must. Super nice guy and I really enjoyed his class even though I hate psych.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
522,3,4,2,SOCI130,UNIVERSITY OF NORTH CAROLINA,SHANNON,GONZALEZ,The class is very interesting and is super easy if you've ever taken a sociology class before. There's a good amount of homework with the readings but I didn't do any of the readings and got Bs on the midterms and full credit on all homework and in-class activities. You can def half-a this class and get a good grade.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
1085,13,1,3,SOCI427,UNIVERSITY OF NORTH CAROLINA,ALEXANDREA,RAVENELLE,"The class overall was fine. Our TA was amazing and she did 90% of the grading. However, none of the professors assignments had guidelines and the one thing she did grade she was super harsh for no good reason. Lectures were extremely boring too. Overall the professor was not great but the class was fine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1127,1,2,2,POLI100,UNIVERSITY OF NORTH CAROLINA,JASON,ROBERTS,"The class was fine and uninteresting but not very hard if you read the textbook. Going to class was completely useless as he just repeats parts of the textbook you already read, but he takes attendance through quizzes. My TA was fantastic though and graded papers fairly. I just wish class time was more productive as I taught myself everything.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1227,8,1,4,POLI239,UNIVERSITY OF NORTH CAROLINA,NIKLAUS,STEINER,The class wasn't bad per se. It just was a lot of reading and the lectures were drawn out and long.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1217,18,2,5,POLI272,UNIVERSITY OF NORTH CAROLINA,JEFF,SPINNER-HALEV,The content is interesting and Spinner is a good professor but his grading doesn't make any sense. It feels like TAs just give random grades with little feedback. And the exam questions are meant to trick you. You have to be in class. You don't get out what you put in.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
496,6,1,4,PSYC504,UNIVERSITY OF NORTH CAROLINA,KAREN,GIL,"The content is interesting, but her lectures were extremely boring. She is definitely a harsh grader when it comes to the exams. I thought they were unfairly short with less than ten questions. Obviously, just missing one question sets you back a lot. She also wants extremely detailed short answers. Take another psyc class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
219,9,1,3,POLI270,UNIVERSITY OF NORTH CAROLINA,SUSAN,BICKFORD,"The content itself is interesting and so is class discussion, but the grading process is convoluted. It is extremely different to improve grades on writing assignments because the process it nit-picky and no rubric is given. Little feedback given and she doesn't specify where you lose points. Take a different political thought class for poli major.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1013,7,1,2,SOCI130,UNIVERSITY OF NORTH CAROLINA,LISA,PEARCE,The course material is very interesting but the most boring professor I've ever had. She usually doesn't talk about anything of relevance to the course but uses confusing graphs the entire lecture. I learned more from reading the book and teaching myself the content.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
788,2,2,1,PSCY180,UNIVERSITY OF NORTH CAROLINA,ROSA,LI,"The final project was graded horrendously, along with the other papers throughout the semester. Not really bad grades, but points taken off and no real explanation. She wants to randomly call on people in class too, so be prepared to have an anxiety attack!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,4,5,1,PSYC504,UNIVERSITY OF NORTH CAROLINA,KAREN,GIL,"The harsh reviews are mind-blowing. She was the most understanding professor I've had at UNC. Complete 10 assignments for 20% of your grade, she front-loads the semester so stress decreases with time. Attendance isn't mandatory but some assignments require you to be in class to complete them. Assignments are graded by a checkmark. I recommend it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
