"row","quality_of_class","difficulty_of_class","class_code","college","prof_firstname","prof_lastname","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","outrage_agg","personal_attack_agg","prejudice_agg"
10,1.5,4,"SOC597","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","I did not care for Professor  one bit. She didnt really seem to know what she was talking about. She was quite ditzy at times and laughed at the mistakes that she made often.She assigns too much reading for the amount of assignments she expects you to do.",0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
11,4,4,"SOC597","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","Great Class. Fair teacher. Really cares that the students are understanding the lectures. Uses a lot of media and visual aides. Exams are combined of essay and mutiple choice. Her multiple choice questions are tricky. Essays are generally on the topics you spend a great deal talking about in class. Attendance is required. Study guides are used.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,1,"SOC463","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","This was my favorite course as a SOC major. Her lectures are organized, easy to follow, and she makes great use of multimedia and visual aids. You can get by on the exams without doing the reading...however the reading material is actually pretty interesting and dare I say...enjoyable. TAKE THIS COURSE!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2.5,2,"SOC463","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","attendance was mandatory but lectures were boring, the pace at which we covered material was slow. Most of the exams espeacially the multiple choice questions on exams were over trivial statistics instead of overall ideas. I do not recommend this class for upper level sociology majors as nothing new will be covered, it seemed to be a broad review",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4.5,3,"SOC364","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","Love her! Very understanding, and helpful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,3,"463","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","very ethusiastic about teaching",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,4,"SOC480","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","The readings are very necessary and are on the exams. She is very picky with her grading. Her review sheets are very helpful. Study those and you're good to go.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,"SOC","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","No Comments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4,1,"SOC463","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","Easy as hell as long as you go to class. Reading isn't even neccessary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,1,"SOC463","OHIO STATE UNIVERSITY","CLAUDIA","BUCHMANN","Class material is very easy and obvious. A bit picky about grading on tests, but overall an easy course without much work.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,3,"PSYCH3513","OHIO STATE UNIVERSITY","MELISSA","BUELOW","Amazing is an understatement. She makes class enjoyable and makes you want to come to class. Exams are all written response but they were easier to me than my other classes as long as you study of course. She listens to her students and class is pretty straightforward. Theres easy extra credit. I took it with PSYCH3313 and it was a breeze.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,2,"PSYCH3313","OHIO STATE UNIVERSITY","MELISSA","BUELOW","An absolute gem is an understatement. Very passionate about what she does and would bend over backwards to help you succeed. Passionate about the class, and even shows pictures of baby animals after tough lectures. Final was a BREEZE. Can not compare to any other class Ive taken on main campus. GOAT status",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,3,"PSYCH3513","OHIO STATE UNIVERSITY","MELISSA","BUELOW","Very interesting class. Loved the lectures. Only complaint is she sometimes talks way too fast and it can become hard to take good notes. Other than that, nice professor who gives plenty of opportunities to raise your grade with extra credit since exams can be quite difficult and long.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,"PSYCH3513","OHIO STATE UNIVERSITY","MELISSA","BUELOW","Very informative class, would definitely reccommend taking.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,3,"PSYCH2300","OHIO STATE UNIVERSITY","MELISSA","BUELOW","Quite helpful in preparing you for further research papers and research in general. Makes lectures interesting and fun.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,3,"PSYCH1100","OHIO STATE UNIVERSITY","MELISSA","BUELOW","Dr.  was really great! Funny lady and was always very clear during lecture. Gotta show up though or else you probably won't do well. Easy class as well. You get to drop your lowest exam grade which was awesome.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3.5,3,"PSYCH236702","OHIO STATE UNIVERSITY","MELISSA","BUELOW","She is a very nice professor and gives out lots of extra credit. Sometimes a fast talker but overall helpful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,3,"PSYCH","OHIO STATE UNIVERSITY","MELISSA","BUELOW","Took 4 classes with  over 3 years and she was the best Psych Prof. at Newark. Test were not difficult, but You have to study. Extra credit really helps your grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,3,"PSYCHOLOGY","OHIO STATE UNIVERSITY","MELISSA","BUELOW","Lectures are extremely long and boring. She is a really fast talker so you miss a lot of the notes. She doesn't finish the chapter before you have to take a quiz on it. She's really good with extra credit but overall worst class I took this semester. I would recommend anothe professor!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3,"PSYCH2300","OHIO STATE UNIVERSITY","MELISSA","BUELOW","Dr.  wants the best for her students. Very helpful and understanding. One of the best Psych Professors at OSU Newark. Must attend class for assignments and possible extra credit opportunities.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,"POLITSC4135","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","The class was mostly lectures, if you take notes you will be fine. Exams primarily draw from the slides. Caldiera is a wonderful professor with a great sense of humor and interest in the topic he teaches.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,"4135CONSTLAW","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Takes TopHat attendance (ends up being 15% of grade); uploads lectures online, but in a very confusing manner; exams are impossible as he asks for minute details briefly mentioned in slides.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3,3,4,"POLISCI4135","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","If you aren't considering law school, or you don't have an interest in the Supreme Court, DO NOT TAKE THIS COURSE. That said,  is brilliant and highly regarded, look at his CV. He's extremely kind and helpful in office hours. Lectures are rough, he will lecture AT you for 80 minutes without stopping. Read every case and BRIEF THEM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,5,"4135CONSTLAW","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Material is interesting, but there's a lot of it. Professor  makes pretty confusing Powerpoint slides that don't help much, and will sometimes breeze through confusing concepts without clarifying or connecting them to broader ideas. Read the text before lecture to get the most out of his class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,4,"4135CONSTLAW","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Professor 's lectures might be the cure to narcolepsy. He definitely knows his material but has no idea how to convey it. His notes are filled with acronyms that you will have no idea what they stand for when you go to prepare for his exams. He also uses terms that he does not go over and assumes you know what he's talking about.",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6,1,5,"4135","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Worst polisci class I have taken at OSU. Like every1 says on here, multiple choice exams in which 1 word makes the difference if you get the ? right. Lectures, textbook, and online notes, are not helpful. attendance is a part of your grade (you will be board). If it was not for the curve, many students would end up with D's and F's. AVOID HIM!!!!!!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,2,5,"4135","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","The material was tough, the lectures were not helpful at all but attendance is mandatory. He takes attendance on this website that you have to pay $20 for. The 3 exams, which make up your course grade, are extremely tough. Sometimes one word can be the difference between a right and wrong answer. Textbook not necessary. Make study guides of cases.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1,5,"4135","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Worst class I have ever taken. Clearly knows his stuff,but can't communicate that with the average student. He's also a law school prof and teaches the class like we're all about to pass the bar tomorrow. To pass an exam is to have an angel on your side. Do yourself a favor and pick a different class, or drop while you still have time.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9,1,5,"4135","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","As an aspiring law student, his tests are multiple choice and extremely unpractical. Exams are on Carmen, which tends to glitch and mess up your answers. It gives you no room to make your case like an actual law exam. He uses this STUPID attendance taking software called Tophat that you'll waste $20 on. Don't waste time. Find a better class.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,1.5,4,"4135CONSTLAW","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Terrible professor in a sense that he is VERY BORING. Exams are open booknotes, but WATCH OUT ! He'll put a lot of questions with: A,B,C,D, All of the above, none of the above, BC, AD? the answers will sometimes come down to a single word that makes the difference. Unless you plan on going to law school, there is no benefit in taking this course.",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11,5,3,"POLSC520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Extremely knowledgeable professor. Knows everything about every Supreme Court case ever. Textbook not essential, but does help. Only made it through about half of the scheduled court cases so not a terrible amount of work. Exams are specific but you get to use cheat sheets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,4,"POLSC520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Has extensive knowledge on the material, but he doesn't appear to know how to communicate any of it.  looks starkly similar to the Doctor in the 1992 children's movie, Beethoven. He makes it pretty clear that he'd rather be doing something other than teaching.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,5,"POLSC520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Useful class but so boring you'll want to die. Tests are HARD despite being open book. Prof's notes are posted online but are extremely disorganized. Final exam looked nothing like the midterm.",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
14,2.5,3,"PSC520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Ridiculous multiple choice exams, but they are open notes so make a table or contents or something before hand because all it is is a looking-up fest for an hour and 48 minutes. I didn't read the book and I highly doubt it helps, so don't bother, just use the notes. The curve is large so if you can look stuff up you're fine. attendance required.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3.5,4,"PS520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","kinda boring, we just reviewed court briefs and that's it. there are three grades: exam one, final exam, and attendance. exams are open book and open note, but don't let that fool you; they are incredibly hard and often the difference between two potential answers for a question is a single word. there is a curve, but you may need all of it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1.5,2,"PS520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","The class has mandatory attendance and is incredibly boring. Tests are open note, but they are somewhat difficult. Nice sized curve in the class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1.5,4,"PS520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","AVOID AT ALL COSTS. This guy is HORRIBLE. No interest in teaching whatsoever, exams are horrible...AVOID.",1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0
18,3.5,2,"PS520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","We covered less than half the syllabus, a little dissapointing. Dr. Caldiera himself seems like a nice person but individual lectures themselves were dry and didn't explain overall legal reaching principles. He explained case after case but did not link or attempt to teach the court's overall case law approach. His class is survivable despite this.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,4,2,"POLISCI520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","'s a nice guy and everything but we barely covered any material. The class was a lot less challenging than expected, which can be good or bad depending on if you're in college to learn or not. He gets distracted easily and seemed to prefer one-on-one conversation to actual teaching. Maybe winter quarter is not a good time for him?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,4.5,2,"POL520","OHIO STATE UNIVERSITY","GREGORY","CALDEIRA","Extremely nice professor and very helpful...bring a pillow to class because his lectures are very boring. Seems very interested in the topics covered but he's the opposite when it comes to teaching...open book/note tests",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,1,"PSYCH1100","OHIO STATE UNIVERSITY","PATRICK","CARROLL","Had him for psych 1100; a great choice for my first college class. Thought it was pretty easy. He curved most our tests 6-10 points. Was very happy with the overall experience.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,"PSYCH4500","OHIO STATE UNIVERSITY","PATRICK","CARROLL","Was late to the majority of classes and was not prepared most of the time. Was aggressive to students in lecture and email who had issues understanding concepts. His clothes were sometimes dirty and his butt hung out. He also had poor hygiene. He took a long time to grade and return emails. I learned nothing from the class",0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3,3.5,3,"1101","OHIO STATE UNIVERSITY","PATRICK","CARROLL","I really liked the class. I see some complains about his being late, but I was actually appreciated his being late for the class so I don't have to get there at time lol Also, you really don't need a book the powerpoint handout is the only thing you need.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,"PSYPSY","OHIO STATE UNIVERSITY","PATRICK","CARROLL","Fantastic Professor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,"PSY364","OHIO STATE UNIVERSITY","PATRICK","CARROLL","This guy is fantastic. He is very helpful, and I would take anything he teaches.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.5,3,"PSYCH367","OHIO STATE UNIVERSITY","PATRICK","CARROLL","Terrible professor. Doesn't make any attempt to understand students, only throws definitions at problems. Late to every class. Grades papers using keywords, not concepts. Makes copies of the SEI's...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.5,3,"PYSCH367","OHIO STATE UNIVERSITY","PATRICK","CARROLL","I didn't like this class, or him as a teacher. VERY UNPROFESSIONAL. Walks in late every day, wears wife beaters and jeans (eew!), takes weeks to hand back papers and exams, lectures straight from powerpoint, takes forever to answer emails... His comments on papers and exams are completely illegible, and thus useless. Take another writing class!",0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0
8,3.5,2,"367","OHIO STATE UNIVERSITY","PATRICK","CARROLL","Can't really depend on his notes, if you read you will be fine though!! This class has a heavy workload! Pat konws what he is talking about but don't depend on him for help, he is really busy and probably will not answer your e-mails!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
