"row_id","row","college","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","TOXICITY","SEVERE_TOXICITY","INSULT","total_toxicity","TOXICITY2","coded_toxic","new_row_id","coded_toxic2"
2378,5,"OHIO STATE UNIVERSITY","Quite literally one of the worst professors I have ever had. This class was 1.5 hours long when it should've only been 55 minutes. He rambles on about studies without actually providing us with any useful information. He has a kind spirit, but there is no way this man is fit for teaching. He is impressed with his own research more than class.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2854937,0.0043296814,0.2435641,0.5,0.2898233814,1,381,0
2382,9,"OHIO STATE UNIVERSITY","He does not seem to prepare for lectures and also has taken the whole semester to grade the only three exams taken. Does not respond to emails and if he does it is after many many tries. Lecture slides provide no information and is very scattered and all over the place when explaining concept.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.020960633,0.00061511993,0.012528907,0.5,0.02157575293,1,382,0
2383,10,"OHIO STATE UNIVERSITY","He does not care at all about us. If you see that the class is not doing so good, why can't he find a way to help us? He contradicts himself while explaining the lectures, so it is very confusing.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09351514,0.0010299683,0.035333443,1,0.0945451083,1,383,0
2389,16,"OHIO STATE UNIVERSITY","This professor is horrible. He takes forever to grade exams (like a month). He doesn't email you back and he teaches the class on stupid research that is very difficult to understand. The class is nice but with him teaching it makes a whole lot worse. I think he is a grad professor as well; this is a mid-level undergrad course",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5885171,0.023076924,0.6109131,0.5,0.611594024,1,384,0
2390,17,"OHIO STATE UNIVERSITY","Impossible exams and very unclear notes. takes him over 3 weeks to grade exams and very hard to reach through email. If you take this course- take with a different professor",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014011159,0.0005173683,0.008823884,1,0.0145285273,1,385,0
2394,2,"OHIO STATE UNIVERSITY","his lectures are boring. there are 3 exam,1 final,13 discussions,1 paper. Exams are 5 questions and you have to answer in essay like answers. I thought I was doing great on my exam until he gave me a 8/50 and I asked him why and he said because u didn't throughly explain. But I studied off of his study guide so I was confused. DO NOT TAKE HIM.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18174082,0.002231598,0.08410009,0.5,0.183972418,1,386,0
2421,9,"OHIO STATE UNIVERSITY","Literally THE WORST class i have taken at OSU! I am in my forth year so ive taken enough classes to say that and mean it! Unclear in lectures and teaches beyond a comprehensible level. Exams based on notes but notes are basically anything he says on his RANDOM TANGENTS! AVOID THIS PROFESSOR!",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32020867,0.006980896,0.24928534,1.5,0.327189566,1,387,0
2424,12,"OHIO STATE UNIVERSITY","He says he's there to help, but half asses his ""help"" and simply refers you to an article or the textbook rather than explain. Slow at returning graded materials and is overall not a good professor. Extremely biased and if your answer is even slightly off or not complete, you'll get a lot of points docked. Avoid this professor.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23667802,0.00541687,0.15627414,1,0.24209489,1,388,0
2460,2,"OHIO STATE UNIVERSITY"," taught one class out of 16 weeks. He said the midterm and final ""wouldn't be specific,"" but the tests questions were exactly that. There were over 2,000 total lecture slides between the exams. He makes sure the guest lectures talk as long as possible. Pointless class. Tough grader. Would NEVER recommend this class or professor to anyone.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29405528,0.005607605,0.25998658,1,0.299662885,1,389,0
2463,2,"OHIO STATE UNIVERSITY","He travelled to Sweden or Germany or somewhere practically every week. Always had someone guest lecture and tests did not come from anywhere! would not recommend this, though he is an interesting speaker.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.019980038,0.0010538101,0.0107048955,0.5,0.0210338481,1,390,0
2480,16,"OHIO STATE UNIVERSITY","Quizzes are difficult, require you to watch the lectures AND do the reading. Lectures are incredibly dry. Not really willing to help , all the questions need to be sent to the TA and you need to visit their office hours. Asked at the end of the semester if I could have 0.5% bump because that would allow me to apply for major, got a no.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016838523,0.0007200241,0.009545889,0.5,0.0175585471,1,391,0
2481,17,"OHIO STATE UNIVERSITY","worse professor ever. never answered my emails when i had questions and put everything off to the TA. everything is timed and now very much time to do it either.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2540519,0.0030899048,0.16817254,1,0.2571418048,1,392,0
2498,14,"OHIO STATE UNIVERSITY","WAY TOO MUCH THEORY!! He never did examples which were helpful. Could have skipped lecture every day and just read the textbook.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050078966,0.000910759,0.022899706,0.5,0.050989725,1,393,0
2516,3,"OHIO STATE UNIVERSITY","Dr. 's class exams were RIDICULOUSLY difficult. He expected you to recall examples from class from MONTHS prior to the exam without informing you that it would be on the exam. His test is strictly memorization and less about learning the content. Good luck trying to get a meeting with him because he is only in Columbus 2 days a week.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23271075,0.0028800964,0.1711343,0.5,0.2355908464,1,394,0
2517,4,"OHIO STATE UNIVERSITY","He is pretty good. I'd recommend him. My only complaint is he wears sweaters a bit too often for my taste. I think it's unhealthy.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050326355,0.0014686584,0.021417208,1,0.0517950134,1,395,0
2543,3,"OHIO STATE UNIVERSITY","She made this class too difficult. The material itself isn't hard, but she finds a way to make it confusing. The notes she posts online are garbage(tbh theyre not great during lecture either) and there's a lot of miscommunication with her and the TAs. I am honestly shocked I did well in this class, but I don't think I actually learned much. Avoid!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3308965,0.0060653687,0.3388922,0.5,0.3369618687,1,396,0
2545,5,"OHIO STATE UNIVERSITY","Honestly avoid if you can. Idk how she is with her other courses but she can't teach stats. 3321 doesn't need to be as difficult as she is making it. Doesn't post notes or communicate with TA. Had terms incorrectly defined on her Carmen which is gr8, students learning false info is the goal right? And shes the only one teaching it SP19! Yay OSU:)))",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08004235,0.0013542175,0.032138187,1,0.0813965675,1,397,0
2546,6,"OHIO STATE UNIVERSITY","Has a nice personality, but don't let that fool you. The concepts in this class aren't difficult & she somehow makes them impossible to understand. Written exams with no calculator & this is a STATS CLASS. Minimal time for exams, HW doesn't match w/what you're tested, & prof is hard to reach & not helpful. TAs are great, but only do HW not lectures",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049584184,0.0013923645,0.020772645,1,0.0509765485,1,398,0
2550,10,"OHIO STATE UNIVERSITY","Professor is very unreasonable. She is hard to reach and if you can she tries to get you to go away as soon as possible. Exams are tricky and no one is allowed to ask questions. She provides review questions, but no answers because she found the questions online. Would recommend taking this with ANY other professor.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15435068,0.0014972687,0.0838533,0.5,0.1558479487,1,399,0
2552,12,"OHIO STATE UNIVERSITY","a  seems like a fun person outside of class, but was not a great professor. The topics were unorganized and she never provided clear notes. The only points come from quizzes and exams. Talked about her political agenda all class. Very boring lectures. Was excited for this class but very disappointed. Walked away learning nothing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.18744208,0.0026512146,0.09416737,0.25,0.1900932946,1,400,0
2564,4,"OHIO STATE UNIVERSITY","Do not take his class if you're a full time student and have limited time to study. His class is very boring and he's a very though grader. in order to do good in his class you need to consume a lot of time preparing every week. He gives pop-quizzes. I do not recommend taking this class while taking other hard courses. He's very boring.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30527395,0.0037002563,0.32211447,1,0.3089742063,1,401,0
2565,5,"OHIO STATE UNIVERSITY","You definitely need the textbook to do well on the quizzes (4, worth 10% of grade) and some of the exams have book based questions. The exams have a ton of free response essays but he's a very fair grader, it's just a bit tedious. If you're going into the psych profession at all you neeeed this class.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025674535,0.0007915497,0.013896915,1,0.0264660847,1,402,0
2581,1,"OHIO STATE UNIVERSITY","Avoid by all means. You will be blindsided and no communication whatsoever. If you enjoy playing a memory game and then getting a low mark because you don't say the same words as a 57 year old french nationalist, I would not recommend if you enjoy a high gpa.",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.17545098,0.0036621094,0.07491849,3.5,0.1791130894,1,403,1
2582,2,"OHIO STATE UNIVERSITY","Class average was a D on both midterm and final. The guy was laughing as he was handing back our midterms. He genuinely takes pleasure in screwing over his students by testing them on definitions that aren't even on his slides! He expects us to memorize 70 definition questions and 21 extended response questions for the final WORD FOR WORD.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.19789438,0.004310608,0.07967083,0.5,0.202204988,1,404,0
2585,5,"OHIO STATE UNIVERSITY","Hes alright but his grading is ridiculous (have to memorize definitions word for word). Don't listen to the last 3 posts. They're entertained by an accent, got a decent grade and want to gloat. 
 
 Also, ""butt hurt to hear the reality of the US and its role in international econ""?
 
 Maybe the corniest post I've ever seen on RMP. Are you 14 or naive?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.41168427,0.023076924,0.40243408,0.25,0.434761194,1,405,0
2591,11,"OHIO STATE UNIVERSITY","Spare yourself from this professor at all costs. I only managed to finish with an A because half the class was failing. Not only is he vague and confusing in what he expects for assignments and tests, but he literally REFUSES to elaborate when we ask questions, and makes us feel stupid for not reading his mind. Also frequently contradicts himself.",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45090583,0.010681152,0.5130944,2,0.461586982,1,406,1
2592,12,"OHIO STATE UNIVERSITY","Terrible. One of the worse experiences of my life. His grading is not clear at all. I have never been so confused by a professor in my life. His tests are just stupid. They're based off of definitions or topics that he never went over or aren't in the textbook. I was so excited to take this class and was thoroughly disappointed.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5024724,0.015221698,0.5130944,0.5,0.517694098,1,407,0
2593,13,"OHIO STATE UNIVERSITY","I wouldn't wish this man on my worst enemy. He was the worst professor I have ever had. He is not transparent with grades and thinks all of us have doctorates in this topic like he does. If you have to take it, my only advice is to make a study group. That is the only way you'll make it through. It's a miracle I got a B.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3127066,0.00579834,0.26957804,1,0.31850494,1,408,0
2595,15,"OHIO STATE UNIVERSITY","Terrible Professor. If u want to be quizzed on the definitions of things that are not defined within the course material sign up. If u want to be thoroughly confused, sign up. If you want to here an elderly man prattle on about economics incoherently, sign up. Im all for your freedom to choose, if your a masochist go for it.",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3625127,0.005340576,0.37733194,1,0.367853276,1,409,0
2597,17,"OHIO STATE UNIVERSITY","Little experience outside academia. Very strong accent, shows up late to his own class. Power points are confusing so are grading expectations.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.026970858,0.00054359436,0.015568925,0.25,0.02751445236,1,410,0
2598,18,"OHIO STATE UNIVERSITY","Just another example of a career academic shoving globalist propaganda down the throats of their students. One comment on this professor is particularly striking that he is thought regressive. I second this, room for debate not accepted instead continual liberal talking points substantiated by poor data selection.",1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.10175867,0.0012779236,0.046178754,3,0.1030365936,1,411,1
2600,20,"OHIO STATE UNIVERSITY","Took Poli sci 4381 with him spring of 2021 and my god that was the most difficult thing I have ever done in my entire life. I would have rather graduated late than take this class if I had known what was to come. Constantly contradicts himself during lecture sometimes I feel like he doesn't even know what he's teaching himself. just don't do it...",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05205809,0.0011539459,0.021868404,0.5,0.0532120359,1,412,0
2615,6,"OHIO STATE UNIVERSITY","She is very arrogant and does not want to help students... avoid her!!",2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54325575,0.015931819,0.58196646,3,0.559187569,1,413,1
2616,7,"OHIO STATE UNIVERSITY","this class was horrible. we didnt even use the book in class and all she talked about was her beloved lab. i wouldnt recommend her as a teacher to anyone.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389984,0.008964539,0.26196828,0.5,0.347962939,1,414,0
2617,8,"OHIO STATE UNIVERSITY","She was a HORRIBLE teacher. Gave no notes compared to the text that was covered. No study guide. The class was based on three exams and the extra credit was a joke. She was lazy; that's why we didn't have a study guide AND she never even bothered to show up to give her own exams. I think she needs to be limited to the lab, what she cares about.",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47119883,0.014511578,0.5130944,1.5,0.485710408,1,415,0
2651,17,"OHIO STATE UNIVERSITY","If you are white, male, conservative and rich do not take this class. Prof.  is very nice, but has one of the most warped ideas of how the Welfare State should be run. She constantly would slam Republicans and men for the problems in society. I walked out several times from outrage over her style of teaching.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0.28312725,0.0065612793,0.08459369,1.75,0.2896885293,1,416,0
2660,1,"OHIO STATE UNIVERSITY","Took her capstone class on main campus. Terrible professor. Randomly assigns grades based on favoritism with no comments on what she is taking points off for. Gave nobody an A in the class even though we spend 40+ hours a week on her class, and we are all SENIORS who need that A. Gives no helpful criticisms and feels like she wants us all to fail.",2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2359567,0.0030517578,0.16839184,2,0.2390084578,1,417,1
